0.037364844	-0.03165697	0.014610205	0.0435375	-0.04070083	-0.01771449	0.044719134	0.014873851	0.037211124	-0.005692996	0.04252504	-0.007945895	-0.006589614	0.031648543	-0.0017253049	-0.04408437
0.0024592425	0.02024182	-0.058437698	-0.0046149674	-0.024498882	0.042502563	0.016758017	0.0023551327	0.025018422	2.4473742e-05	-0.019892491	-0.0025136273	0.02743433	0.005981944	0.044325575	0.0043132585
0.032849927	-0.011489894	0.009405725	-0.03222479	0.048228413	-0.012567827	-0.043057147	0.06383401	0.022811754	0.013427774	0.0071500367	0.043406982	-0.0076049827	-0.01499193	-0.03225019	0.03674835
-0.023927934	0.025521943	0.012422206	-0.021276005	0.025746087	-0.042746577	-0.01153372	0.06023856	0.045760844	0.031271465	0.029776448	0.035875596	-0.015716001	-0.012563633	-0.044868283	0.010564182
-0.015435471	0.024962613	-0.00580873	0.035071593	0.02750168	0.020949135	-0.007441874	0.012727051	-0.017567864	-0.015644757	0.0044447207	-0.010168268	0.048012204	-0.03376359	0.013153841	-0.01703718
0.0094110565	-0.12894711	-0.018112369	-0.004698643	0.013178434	-0.05050995	-0.03268465	0.0069817947	-0.031605322	0.019317308	0.007375234	0.011655187	0.0443898	-0.046820316	0.018552305	0.0014302814
0.0074604815	0.09150754	0.00067993207	-0.020943997	-0.041877538	-0.01449388	-0.03639979	-0.007391369	0.0031326376	-0.034790087	-0.031575076	-0.012869482	0.06584027	0.02822601	0.006498903	0.022559635
0.002148029	0.05598698	0.0061548827	0.011648744	-0.0005510633	0.10662465	-0.003027142	-0.023923239	0.04087664	-0.050497137	0.030113658	-0.07346154	0.006059267	0.009608252	0.056701314	-0.0074117887
-0.0037544381	-0.012940429	0.0346418	0.0447724	0.0062449467	0.059318297	0.0050390395	0.007664111	0.0038373324	-0.020311425	-0.047082372	-0.0034932652	0.004994405	-0.017882664	-0.00058259617	0.017694836
-0.026069023	-0.035753157	-0.0043126554	-0.0031036949	0.017236937	-0.021399962	-0.033185516	0.058887992	0.02955299	0.019038172	0.07067221	0.058303796	-0.045611616	0.033551782	-0.029890804	0.01721063
0.009772516	-0.103622496	-0.016059475	0.005762282	0.005866233	0.017079432	0.019528234	-0.018366853	-0.0155793885	0.0018900826	-0.0028092894	-0.0032736745	-0.0064497604	-0.0055794483	0.005657047	0.0090449685
0.020307014	0.025380231	-0.03560675	0.05524646	-0.038962174	-0.010297034	0.04867649	-0.033540994	0.033994947	0.031138549	0.003031063	-0.025910763	0.035084464	0.020777954	0.0351235	0.0020101953
0.018269505	0.06294271	0.005825272	-0.0071581323	-0.048566278	-0.01177066	-0.0026243522	0.042417854	-0.026580852	-0.063636474	0.021718288	-0.043654736	-0.028443959	0.022824183	0.012332548	-0.0012881402
-0.028575394	0.033853814	0.047834907	-0.004875033	0.07431132	0.005805139	-0.015149746	0.034875695	0.05618671	0.010609664	0.022348035	0.053298004	0.028266406	-0.054507162	-0.012223945	0.025016619
-0.01569455	0.0065949494	0.013995916	-0.004193294	0.06631092	0.022596022	-0.07574954	0.049929738	0.03471567	0.072959915	0.06690536	-0.007618467	0.080955304	-0.07294638	-0.11151019	0.026485348
-0.027867889	0.010642182	0.067345284	-0.0026406827	0.02591927	-0.01872941	-0.044050936	0.018013608	0.03305678	-0.0022993968	0.06478747	-0.0001385294	0.031811785	-0.03443963	-0.018366747	0.042184744
-0.058872875	-0.017710846	-0.010428111	-0.074447915	0.06613535	-0.10404673	0.02629914	-0.019480435	0.001697097	-0.004188148	0.0025990596	0.031893246	0.04619809	-0.008801892	-0.04329666	0.048703443
0.006867913	0.022757985	0.015036991	-0.015548225	-0.0132158585	0.05103845	0.006122497	0.022393215	0.013878597	0.019075606	0.0010606796	-0.015456573	0.0075218403	-0.001510074	-0.0023760376	-0.025505027
-0.01538564	-0.056229293	0.003968992	-0.0140459705	0.041469418	-0.06268494	-0.009184916	-0.018179303	0.030600594	0.04022258	0.0043490394	-0.022496006	-0.029616281	-0.026234193	-0.05357533	0.015407806
-0.062412076	0.02799868	0.04901267	-0.056928772	0.052779004	-0.012445668	-0.02945979	0.07038547	0.087109715	0.0530493	0.069162376	0.047062464	0.066970505	-0.06503293	-0.016685188	0.07615698
-0.005384065	-0.010797621	0.030836739	-0.019696115	-0.033838917	-0.052678842	-0.025724255	-0.021542346	0.0032733504	0.036872018	-0.011957147	0.010727135	-0.01870354	0.004806358	-0.020461993	0.0035897384
-0.036408667	-0.022835381	0.032908674	-0.05932049	0.06233535	-0.13581976	-0.04558919	0.06890867	0.009910214	0.069815315	0.02729798	0.10613874	0.020331142	-0.033869375	-0.07015796	0.09289661
-0.04959864	0.116317466	0.10962404	0.006808866	0.054420117	-0.031489767	-0.048596982	0.03673071	0.046752103	-0.014432168	0.08534773	0.025009178	0.10544322	-0.080665864	-0.042590693	0.043152884
-0.057187278	0.029502833	0.02008763	0.016682174	0.040311694	0.03934663	-0.031042207	-0.0007511287	0.031069411	0.009591495	-0.022801537	-0.023219762	0.07219234	-0.0026856305	0.020054212	0.017525744
0.009947666	-0.008572736	-0.043016776	0.012537865	0.015746886	0.030868568	0.01851418	0.022214463	0.042250045	0.002464868	0.0062677045	-0.022241801	-0.025540575	0.021281749	-0.06247589	-0.03963988
-0.029476108	0.10496148	0.015580246	-0.02299756	0.078732066	0.059612636	-0.053850535	0.066502705	0.04558766	0.037167203	0.007804809	0.009932996	0.07389822	0.0018571739	-0.03422726	0.029014848
0.053285748	-0.112613365	-0.09006706	0.10362492	-0.058556892	0.046514425	0.052760962	-0.03743661	-0.09009575	-0.01578716	-0.09112862	-0.08619052	-0.071881324	0.05556561	0.07253447	-0.10000984
0.02750755	-0.04682353	-0.038382083	0.06730889	-0.024749748	-0.014642414	0.050554223	-0.027800255	-0.022728624	-0.050990663	-0.051372804	-0.028587079	-0.04593455	0.050986666	0.017894918	-0.054461505
0.029184712	-0.00657757	-0.016799506	-0.01914831	0.03643485	-0.0015922243	-0.0027984336	-0.045621265	0.0050108437	0.035868168	0.013169877	0.0066148653	-0.042328954	0.006840318	-0.013739694	0.07416225
0.02163016	0.021768967	0.035246793	0.052051663	-0.034860622	0.126307	0.04861207	0.0081982985	-0.021961104	0.002531185	-0.021025913	-0.01640489	0.019363735	-0.002201382	0.0015382787	-0.020429203
-0.03715011	-0.0075596524	-0.022302555	0.032455966	-0.022662941	-0.009838821	0.026910802	-0.027473511	-0.021088745	0.008467375	-0.013972088	-0.030680954	-0.018434638	-0.004702928	0.020041255	-0.018014107
-0.052102353	0.0009454079	0.043733113	-0.045773685	-0.03356532	-0.08636918	-0.049819477	-0.015068227	0.011348326	0.09222299	0.07569204	0.02101412	0.013582175	-0.055183858	-0.015528124	0.058706705
-0.006154429	-0.044320665	-0.006852218	-0.061098747	0.041449856	-0.013952074	-0.015122856	0.0015908128	-0.0066914116	0.014258909	0.034027036	0.09060035	0.0074373353	-0.03516894	-0.012793838	0.024000682
0.055191744	0.00023396574	0.0075074416	0.0018536786	-0.012216257	-0.0050360826	0.023544384	0.0109269135	-0.0160804	0.008236212	-0.053648528	0.015004807	-0.017008517	0.03209292	0.011234719	-0.016955264
0.022412037	-0.006934067	0.038907766	0.0009358822	0.035865165	-0.0038917747	-0.030822987	0.0064846925	0.007009478	0.007250596	0.030700533	0.05138103	0.0013293294	-0.005638867	-0.01859813	-0.019855537
-0.036039293	0.04524116	0.040894136	0.00503403	0.028797867	-0.028374953	-0.027026188	0.01602012	0.033121094	0.011458293	0.04863604	0.021965165	0.018591147	0.014250867	-0.010470442	0.02237155
